Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Race
0 days 01:56:52.882000,ALB,23,0 days 00:01:20.591000,15.0,2.0,,,0 days 00:00:21.041000,0 days 00:00:37.916000,0 days 00:00:21.634000,0 days 01:55:53.343000,0 days 01:56:31.259000,0 days 01:56:52.893000,189.0,162.0,256.0,279.0,False,HARD,14.0,True,Williams,0 days 01:55:32.291000,2024-05-26 14:03:37.680,1,9.0,False,,False,True,monaco_2024
0 days 01:58:13.675000,ALB,23,0 days 00:01:20.793000,16.0,2.0,,,0 days 00:00:21.381000,0 days 00:00:38.071000,0 days 00:00:21.341000,0 days 01:57:14.274000,0 days 01:57:52.345000,0 days 01:58:13.686000,176.0,175.0,256.0,273.0,False,HARD,15.0,True,Williams,0 days 01:56:52.882000,2024-05-26 14:04:58.271,1,9.0,False,,False,True,monaco_2024
0 days 01:59:34.812000,ALB,23,0 days 00:01:21.137000,17.0,2.0,,,0 days 00:00:21.234000,0 days 00:00:38.326000,0 days 00:00:21.577000,0 days 01:58:34.920000,0 days 01:59:13.246000,0 days 01:59:34.823000,177.0,170.0,255.0,272.0,False,HARD,16.0,True,Williams,0 days 01:58:13.675000,2024-05-26 14:06:19.064,1,9.0,False,,False,True,monaco_2024
0 days 02:00:54.854000,ALB,23,0 days 00:01:20.042000,18.0,2.0,,,0 days 00:00:21.154000,0 days 00:00:37.654000,0 days 00:00:21.234000,0 days 01:59:55.977000,0 days 02:00:33.631000,0 days 02:00:54.865000,177.0,180.0,256.0,277.0,True,HARD,17.0,True,Williams,0 days 01:59:34.812000,2024-05-26 14:07:40.201,1,9.0,False,,False,True,monaco_2024
0 days 02:02:15.099000,ALB,23,0 days 00:01:20.245000,19.0,2.0,,,0 days 00:00:21.250000,0 days 00:00:37.787000,0 days 00:00:21.208000,0 days 02:01:16.115000,0 days 02:01:53.902000,0 days 02:02:15.110000,185.0,174.0,257.0,275.0,False,HARD,18.0,True,Williams,0 days 02:00:54.854000,2024-05-26 14:09:00.243,1,9.0,False,,False,True,monaco_2024
0 days 02:03:35.459000,ALB,23,0 days 00:01:20.360000,20.0,2.0,,,0 days 00:00:21.177000,0 days 00:00:37.505000,0 days 00:00:21.678000,0 days 02:02:36.287000,0 days 02:03:13.792000,0 days 02:03:35.470000,183.0,165.0,261.0,281.0,False,HARD,19.0,True,Williams,0 days 02:02:15.099000,2024-05-26 14:10:20.488,1,9.0,False,,False,True,monaco_2024
0 days 02:04:56.396000,ALB,23,0 days 00:01:20.937000,21.0,2.0,,,0 days 00:00:21.465000,0 days 00:00:38.094000,0 days 00:00:21.378000,0 days 02:03:56.935000,0 days 02:04:35.029000,0 days 02:04:56.407000,183.0,174.0,257.0,274.0,False,HARD,20.0,True,Williams,0 days 02:03:35.459000,2024-05-26 14:11:40.848,1,9.0,False,,False,True,monaco_2024
0 days 02:06:16.938000,ALB,23,0 days 00:01:20.542000,22.0,2.0,,,0 days 00:00:21.096000,0 days 00:00:38.036000,0 days 00:00:21.410000,0 days 02:05:17.503000,0 days 02:05:55.539000,0 days 02:06:16.949000,181.0,171.0,256.0,262.0,False,HARD,21.0,True,Williams,0 days 02:04:56.396000,2024-05-26 14:13:01.785,1,9.0,False,,False,True,monaco_2024
0 days 02:07:37.081000,ALB,23,0 days 00:01:20.143000,23.0,2.0,,,0 days 00:00:21.170000,0 days 00:00:37.722000,0 days 00:00:21.251000,0 days 02:06:38.119000,0 days 02:07:15.841000,0 days 02:07:37.092000,180.0,172.0,262.0,272.0,False,HARD,22.0,True,Williams,0 days 02:06:16.938000,2024-05-26 14:14:22.327,1,9.0,False,,False,True,monaco_2024
0 days 02:08:57.598000,ALB,23,0 days 00:01:20.517000,24.0,2.0,,,0 days 00:00:21.307000,0 days 00:00:37.772000,0 days 00:00:21.438000,0 days 02:07:58.399000,0 days 02:08:36.171000,0 days 02:08:57.609000,179.0,172.0,257.0,271.0,False,HARD,23.0,True,Williams,0 days 02:07:37.081000,2024-05-26 14:15:42.470,1,9.0,False,,False,True,monaco_2024
0 days 02:10:17.921000,ALB,23,0 days 00:01:20.323000,25.0,2.0,,,0 days 00:00:21.153000,0 days 00:00:37.773000,0 days 00:00:21.397000,0 days 02:09:18.762000,0 days 02:09:56.535000,0 days 02:10:17.932000,186.0,174.0,256.0,276.0,False,HARD,24.0,True,Williams,0 days 02:08:57.598000,2024-05-26 14:17:02.987,1,9.0,False,,False,True,monaco_2024
0 days 02:11:38.384000,ALB,23,0 days 00:01:20.463000,26.0,2.0,,,0 days 00:00:21.302000,0 days 00:00:37.698000,0 days 00:00:21.463000,0 days 02:10:39.234000,0 days 02:11:16.932000,0 days 02:11:38.395000,183.0,175.0,256.0,275.0,False,HARD,25.0,True,Williams,0 days 02:10:17.921000,2024-05-26 14:18:23.310,1,9.0,False,,False,True,monaco_2024
0 days 02:12:58.893000,ALB,23,0 days 00:01:20.509000,27.0,2.0,,,0 days 00:00:21.314000,0 days 00:00:37.738000,0 days 00:00:21.457000,0 days 02:11:59.709000,0 days 02:12:37.447000,0 days 02:12:58.904000,180.0,170.0,256.0,277.0,False,HARD,26.0,True,Williams,0 days 02:11:38.384000,2024-05-26 14:19:43.773,1,9.0,False,,False,True,monaco_2024
0 days 02:14:18.403000,ALB,23,0 days 00:01:19.510000,28.0,2.0,,,0 days 00:00:21.281000,0 days 00:00:37.151000,0 days 00:00:21.078000,0 days 02:13:20.185000,0 days 02:13:57.336000,0 days 02:14:18.414000,191.0,179.0,263.0,278.0,True,HARD,27.0,True,Williams,0 days 02:12:58.893000,2024-05-26 14:21:04.282,1,9.0,False,,False,True,monaco_2024
0 days 02:15:38.674000,ALB,23,0 days 00:01:20.271000,29.0,2.0,,,0 days 00:00:21.124000,0 days 00:00:37.342000,0 days 00:00:21.805000,0 days 02:14:39.538000,0 days 02:15:16.880000,0 days 02:15:38.685000,186.0,183.0,253.0,278.0,False,HARD,28.0,True,Williams,0 days 02:14:18.403000,2024-05-26 14:22:23.792,1,9.0,False,,False,True,monaco_2024
0 days 02:17:00.113000,ALB,23,0 days 00:01:21.439000,30.0,2.0,,,0 days 00:00:21.906000,0 days 00:00:38.215000,0 days 00:00:21.318000,0 days 02:16:00.591000,0 days 02:16:38.806000,0 days 02:17:00.124000,186.0,174.0,255.0,272.0,False,HARD,29.0,True,Williams,0 days 02:15:38.674000,2024-05-26 14:23:44.063,1,9.0,False,,False,True,monaco_2024
0 days 02:18:21.054000,ALB,23,0 days 00:01:20.941000,31.0,2.0,,,0 days 00:00:21.376000,0 days 00:00:37.952000,0 days 00:00:21.613000,0 days 02:17:21.500000,0 days 02:17:59.452000,0 days 02:18:21.065000,188.0,173.0,255.0,275.0,False,HARD,30.0,True,Williams,0 days 02:17:00.113000,2024-05-26 14:25:05.502,1,9.0,False,,False,True,monaco_2024
0 days 02:19:41.202000,ALB,23,0 days 00:01:20.148000,32.0,2.0,,,0 days 00:00:21.103000,0 days 00:00:37.794000,0 days 00:00:21.251000,0 days 02:18:42.168000,0 days 02:19:19.962000,0 days 02:19:41.213000,189.0,175.0,257.0,276.0,False,HARD,31.0,True,Williams,0 days 02:18:21.054000,2024-05-26 14:26:26.443,1,9.0,False,,False,True,monaco_2024
0 days 02:21:00.693000,ALB,23,0 days 00:01:19.491000,33.0,2.0,,,0 days 00:00:21.117000,0 days 00:00:37.286000,0 days 00:00:21.088000,0 days 02:20:02.330000,0 days 02:20:39.616000,0 days 02:21:00.704000,186.0,181.0,264.0,276.0,True,HARD,32.0,True,Williams,0 days 02:19:41.202000,2024-05-26 14:27:46.591,1,9.0,False,,False,True,monaco_2024
0 days 02:22:19.827000,ALB,23,0 days 00:01:19.134000,34.0,2.0,,,0 days 00:00:21.073000,0 days 00:00:37.168000,0 days 00:00:20.893000,0 days 02:21:21.777000,0 days 02:21:58.945000,0 days 02:22:19.838000,190.0,183.0,265.0,278.0,True,HARD,33.0,True,Williams,0 days 02:21:00.693000,2024-05-26 14:29:06.082,1,9.0,False,,False,True,monaco_2024
0 days 02:23:38.643000,ALB,23,0 days 00:01:18.816000,35.0,2.0,,,0 days 00:00:20.981000,0 days 00:00:36.918000,0 days 00:00:20.917000,0 days 02:22:40.819000,0 days 02:23:17.737000,0 days 02:23:38.654000,190.0,182.0,266.0,278.0,True,HARD,34.0,True,Williams,0 days 02:22:19.827000,2024-05-26 14:30:25.216,1,9.0,False,,False,True,monaco_2024
0 days 02:25:00.271000,ALB,23,0 days 00:01:21.628000,36.0,2.0,,,0 days 00:00:21.372000,0 days 00:00:38.669000,0 days 00:00:21.587000,0 days 02:24:00.026000,0 days 02:24:38.695000,0 days 02:25:00.282000,180.0,172.0,255.0,273.0,False,HARD,35.0,True,Williams,0 days 02:23:38.643000,2024-05-26 14:31:44.032,1,9.0,False,,False,True,monaco_2024
0 days 02:26:21.046000,ALB,23,0 days 00:01:20.775000,37.0,2.0,,,0 days 00:00:21.591000,0 days 00:00:37.967000,0 days 00:00:21.217000,0 days 02:25:21.873000,0 days 02:25:59.840000,0 days 02:26:21.057000,189.0,175.0,256.0,275.0,False,HARD,36.0,True,Williams,0 days 02:25:00.271000,2024-05-26 14:33:05.660,1,9.0,False,,False,True,monaco_2024
0 days 02:27:41.360000,ALB,23,0 days 00:01:20.314000,38.0,2.0,,,0 days 00:00:21.152000,0 days 00:00:37.677000,0 days 00:00:21.485000,0 days 02:26:42.209000,0 days 02:27:19.886000,0 days 02:27:41.371000,187.0,168.0,256.0,276.0,False,HARD,37.0,True,Williams,0 days 02:26:21.046000,2024-05-26 14:34:26.435,1,9.0,False,,False,True,monaco_2024
0 days 02:29:01.749000,ALB,23,0 days 00:01:20.389000,39.0,2.0,,,0 days 00:00:21.367000,0 days 00:00:37.774000,0 days 00:00:21.248000,0 days 02:28:02.738000,0 days 02:28:40.512000,0 days 02:29:01.760000,190.0,175.0,256.0,275.0,False,HARD,38.0,True,Williams,0 days 02:27:41.360000,2024-05-26 14:35:46.749,1,9.0,False,,False,True,monaco_2024
0 days 02:30:21.561000,ALB,23,0 days 00:01:19.812000,40.0,2.0,,,0 days 00:00:20.846000,0 days 00:00:37.656000,0 days 00:00:21.310000,0 days 02:29:22.606000,0 days 02:30:00.262000,0 days 02:30:21.572000,195.0,166.0,257.0,275.0,False,HARD,39.0,True,Williams,0 days 02:29:01.749000,2024-05-26 14:37:07.138,1,9.0,False,,False,True,monaco_2024
0 days 02:31:40.890000,ALB,23,0 days 00:01:19.329000,41.0,2.0,,,0 days 00:00:20.972000,0 days 00:00:37.375000,0 days 00:00:20.982000,0 days 02:30:42.544000,0 days 02:31:19.919000,0 days 02:31:40.901000,192.0,178.0,256.0,275.0,False,HARD,40.0,True,Williams,0 days 02:30:21.561000,2024-05-26 14:38:26.950,1,9.0,False,,False,True,monaco_2024
0 days 02:33:00.974000,ALB,23,0 days 00:01:20.084000,42.0,2.0,,,0 days 00:00:21.403000,0 days 00:00:37.569000,0 days 00:00:21.112000,0 days 02:32:02.304000,0 days 02:32:39.873000,0 days 02:33:00.985000,188.0,176.0,256.0,276.0,False,HARD,41.0,True,Williams,0 days 02:31:40.890000,2024-05-26 14:39:46.279,1,9.0,False,,False,True,monaco_2024
0 days 02:34:20.470000,ALB,23,0 days 00:01:19.496000,43.0,2.0,,,0 days 00:00:21.022000,0 days 00:00:37.395000,0 days 00:00:21.079000,0 days 02:33:22.007000,0 days 02:33:59.402000,0 days 02:34:20.481000,192.0,177.0,256.0,276.0,False,HARD,42.0,True,Williams,0 days 02:33:00.974000,2024-05-26 14:41:06.363,1,9.0,False,,False,True,monaco_2024
0 days 02:35:40.153000,ALB,23,0 days 00:01:19.683000,44.0,2.0,,,0 days 00:00:21.013000,0 days 00:00:37.472000,0 days 00:00:21.198000,0 days 02:34:41.494000,0 days 02:35:18.966000,0 days 02:35:40.164000,194.0,174.0,257.0,276.0,False,HARD,43.0,True,Williams,0 days 02:34:20.470000,2024-05-26 14:42:25.859,1,9.0,False,,False,True,monaco_2024
0 days 02:37:01.901000,ALB,23,0 days 00:01:21.748000,45.0,2.0,,,0 days 00:00:21.867000,0 days 00:00:37.986000,0 days 00:00:21.895000,0 days 02:36:02.031000,0 days 02:36:40.017000,0 days 02:37:01.912000,181.0,170.0,255.0,275.0,False,HARD,44.0,True,Williams,0 days 02:35:40.153000,2024-05-26 14:43:45.542,1,9.0,False,,False,True,monaco_2024
0 days 02:38:22.495000,ALB,23,0 days 00:01:20.594000,46.0,2.0,,,0 days 00:00:21.380000,0 days 00:00:37.939000,0 days 00:00:21.275000,0 days 02:37:23.292000,0 days 02:38:01.231000,0 days 02:38:22.506000,181.0,178.0,256.0,275.0,False,HARD,45.0,True,Williams,0 days 02:37:01.901000,2024-05-26 14:45:07.290,1,9.0,False,,False,True,monaco_2024
0 days 02:39:42.957000,ALB,23,0 days 00:01:20.462000,47.0,2.0,,,0 days 00:00:21.142000,0 days 00:00:37.705000,0 days 00:00:21.615000,0 days 02:38:43.648000,0 days 02:39:21.353000,0 days 02:39:42.968000,192.0,172.0,256.0,274.0,False,HARD,46.0,True,Williams,0 days 02:38:22.495000,2024-05-26 14:46:27.884,1,9.0,False,,False,True,monaco_2024
0 days 02:41:02.278000,ALB,23,0 days 00:01:19.321000,48.0,2.0,,,0 days 00:00:20.659000,0 days 00:00:37.436000,0 days 00:00:21.226000,0 days 02:40:03.627000,0 days 02:40:41.063000,0 days 02:41:02.289000,199.0,175.0,256.0,275.0,False,HARD,47.0,True,Williams,0 days 02:39:42.957000,2024-05-26 14:47:48.346,1,9.0,False,,False,True,monaco_2024
0 days 02:42:21.656000,ALB,23,0 days 00:01:19.378000,49.0,2.0,,,0 days 00:00:20.802000,0 days 00:00:37.344000,0 days 00:00:21.232000,0 days 02:41:23.091000,0 days 02:42:00.435000,0 days 02:42:21.667000,201.0,176.0,257.0,277.0,False,HARD,48.0,True,Williams,0 days 02:41:02.278000,2024-05-26 14:49:07.667,1,9.0,False,,False,True,monaco_2024
0 days 02:43:40.924000,ALB,23,0 days 00:01:19.268000,50.0,2.0,,,0 days 00:00:20.949000,0 days 00:00:37.161000,0 days 00:00:21.158000,0 days 02:42:42.616000,0 days 02:43:19.777000,0 days 02:43:40.935000,197.0,177.0,266.0,278.0,False,HARD,49.0,True,Williams,0 days 02:42:21.656000,2024-05-26 14:50:27.045,1,9.0,False,,False,True,monaco_2024
0 days 02:44:59.787000,ALB,23,0 days 00:01:18.863000,51.0,2.0,,,0 days 00:00:20.820000,0 days 00:00:36.923000,0 days 00:00:21.120000,0 days 02:44:01.755000,0 days 02:44:38.678000,0 days 02:44:59.798000,195.0,177.0,263.0,278.0,False,HARD,50.0,True,Williams,0 days 02:43:40.924000,2024-05-26 14:51:46.313,1,9.0,False,,False,True,monaco_2024
0 days 02:47:42.041000,ALB,23,0 days 00:01:20.700000,53.0,2.0,,,0 days 00:00:21.025000,0 days 00:00:37.229000,0 days 00:00:22.446000,0 days 02:46:42.377000,0 days 02:47:19.606000,0 days 02:47:42.052000,191.0,176.0,162.0,276.0,False,HARD,52.0,True,Williams,0 days 02:46:21.341000,2024-05-26 14:54:26.730,1,9.0,False,,False,True,monaco_2024
0 days 02:49:05.688000,ALB,23,0 days 00:01:23.647000,54.0,2.0,,,0 days 00:00:23.983000,0 days 00:00:38.443000,0 days 00:00:21.221000,0 days 02:48:06.035000,0 days 02:48:44.478000,0 days 02:49:05.699000,105.0,183.0,260.0,280.0,False,HARD,53.0,True,Williams,0 days 02:47:42.041000,2024-05-26 14:55:47.430,1,9.0,False,,False,True,monaco_2024
0 days 02:50:24.773000,ALB,23,0 days 00:01:19.085000,55.0,2.0,,,0 days 00:00:20.976000,0 days 00:00:37.269000,0 days 00:00:20.840000,0 days 02:49:26.675000,0 days 02:50:03.944000,0 days 02:50:24.784000,185.0,179.0,268.0,282.0,False,HARD,54.0,True,Williams,0 days 02:49:05.688000,2024-05-26 14:57:11.077,1,9.0,False,,False,True,monaco_2024
0 days 02:51:43.569000,ALB,23,0 days 00:01:18.796000,56.0,2.0,,,0 days 00:00:20.794000,0 days 00:00:36.963000,0 days 00:00:21.039000,0 days 02:50:45.578000,0 days 02:51:22.541000,0 days 02:51:43.580000,193.0,181.0,266.0,283.0,True,HARD,55.0,True,Williams,0 days 02:50:24.773000,2024-05-26 14:58:30.162,1,9.0,False,,False,True,monaco_2024
0 days 02:53:01.840000,ALB,23,0 days 00:01:18.271000,57.0,2.0,,,0 days 00:00:20.807000,0 days 00:00:36.602000,0 days 00:00:20.862000,0 days 02:52:04.387000,0 days 02:52:40.989000,0 days 02:53:01.851000,191.0,184.0,267.0,281.0,True,HARD,56.0,True,Williams,0 days 02:51:43.569000,2024-05-26 14:59:48.958,1,9.0,False,,False,True,monaco_2024
0 days 02:54:20.530000,ALB,23,0 days 00:01:18.690000,58.0,2.0,,,0 days 00:00:20.834000,0 days 00:00:36.768000,0 days 00:00:21.088000,0 days 02:53:22.685000,0 days 02:53:59.453000,0 days 02:54:20.541000,196.0,181.0,266.0,281.0,False,HARD,57.0,True,Williams,0 days 02:53:01.840000,2024-05-26 15:01:07.229,1,9.0,False,,False,True,monaco_2024
0 days 02:55:38.731000,ALB,23,0 days 00:01:18.201000,59.0,2.0,,,0 days 00:00:20.670000,0 days 00:00:36.641000,0 days 00:00:20.890000,0 days 02:54:41.211000,0 days 02:55:17.852000,0 days 02:55:38.742000,191.0,183.0,265.0,280.0,True,HARD,58.0,True,Williams,0 days 02:54:20.530000,2024-05-26 15:02:25.919,1,9.0,False,,False,True,monaco_2024
0 days 02:56:58.264000,ALB,23,0 days 00:01:19.533000,60.0,2.0,,,0 days 00:00:21.272000,0 days 00:00:37.010000,0 days 00:00:21.251000,0 days 02:56:00.014000,0 days 02:56:37.024000,0 days 02:56:58.275000,195.0,181.0,265.0,279.0,False,HARD,59.0,True,Williams,0 days 02:55:38.731000,2024-05-26 15:03:44.120,1,9.0,False,,False,True,monaco_2024
0 days 02:58:18.486000,ALB,23,0 days 00:01:20.222000,61.0,2.0,,,0 days 00:00:21.459000,0 days 00:00:37.387000,0 days 00:00:21.376000,0 days 02:57:19.734000,0 days 02:57:57.121000,0 days 02:58:18.497000,186.0,180.0,266.0,278.0,False,HARD,60.0,True,Williams,0 days 02:56:58.264000,2024-05-26 15:05:03.653,1,9.0,False,,False,True,monaco_2024
0 days 02:59:37.992000,ALB,23,0 days 00:01:19.506000,62.0,2.0,,,0 days 00:00:21.112000,0 days 00:00:36.897000,0 days 00:00:21.497000,0 days 02:58:39.609000,0 days 02:59:16.506000,0 days 02:59:38.003000,190.0,180.0,189.0,278.0,False,HARD,61.0,True,Williams,0 days 02:58:18.486000,2024-05-26 15:06:23.875,1,9.0,False,,False,True,monaco_2024
0 days 03:01:01.077000,ALB,23,0 days 00:01:23.085000,63.0,2.0,,,0 days 00:00:23.087000,0 days 00:00:38.494000,0 days 00:00:21.504000,0 days 03:00:01.090000,0 days 03:00:39.584000,0 days 03:01:01.088000,176.0,170.0,266.0,275.0,False,HARD,62.0,True,Williams,0 days 02:59:37.992000,2024-05-26 15:07:43.381,1,9.0,False,,False,True,monaco_2024
0 days 03:02:18.988000,ALB,23,0 days 00:01:17.911000,64.0,2.0,,,0 days 00:00:20.612000,0 days 00:00:36.632000,0 days 00:00:20.667000,0 days 03:01:21.700000,0 days 03:01:58.332000,0 days 03:02:18.999000,197.0,186.0,265.0,279.0,True,HARD,63.0,True,Williams,0 days 03:01:01.077000,2024-05-26 15:09:06.466,1,9.0,False,,False,True,monaco_2024
0 days 03:03:36.249000,ALB,23,0 days 00:01:17.261000,65.0,2.0,,,0 days 00:00:20.443000,0 days 00:00:36.207000,0 days 00:00:20.611000,0 days 03:02:39.442000,0 days 03:03:15.649000,0 days 03:03:36.260000,197.0,186.0,265.0,279.0,True,HARD,64.0,True,Williams,0 days 03:02:18.988000,2024-05-26 15:10:24.377,1,9.0,False,,False,True,monaco_2024
0 days 03:04:54.252000,ALB,23,0 days 00:01:18.003000,66.0,2.0,,,0 days 00:00:20.553000,0 days 00:00:36.639000,0 days 00:00:20.811000,0 days 03:03:56.813000,0 days 03:04:33.452000,0 days 03:04:54.263000,200.0,184.0,258.0,279.0,False,HARD,65.0,True,Williams,0 days 03:03:36.249000,2024-05-26 15:11:41.638,1,9.0,False,,False,True,monaco_2024
0 days 03:06:12.126000,ALB,23,0 days 00:01:17.874000,67.0,2.0,,,0 days 00:00:20.674000,0 days 00:00:36.417000,0 days 00:00:20.783000,0 days 03:05:14.937000,0 days 03:05:51.354000,0 days 03:06:12.137000,197.0,183.0,268.0,280.0,False,HARD,66.0,True,Williams,0 days 03:04:54.252000,2024-05-26 15:12:59.641,1,9.0,False,,False,True,monaco_2024
0 days 03:07:30.511000,ALB,23,0 days 00:01:18.385000,68.0,2.0,,,0 days 00:00:20.686000,0 days 00:00:36.629000,0 days 00:00:21.070000,0 days 03:06:32.823000,0 days 03:07:09.452000,0 days 03:07:30.522000,198.0,183.0,264.0,281.0,False,HARD,67.0,True,Williams,0 days 03:06:12.126000,2024-05-26 15:14:17.515,1,9.0,False,,False,True,monaco_2024
0 days 03:08:50.432000,ALB,23,0 days 00:01:19.921000,69.0,2.0,,,0 days 00:00:21.155000,0 days 00:00:37.550000,0 days 00:00:21.216000,0 days 03:07:51.677000,0 days 03:08:29.227000,0 days 03:08:50.443000,177.0,181.0,267.0,280.0,False,HARD,68.0,True,Williams,0 days 03:07:30.511000,2024-05-26 15:15:35.900,1,9.0,False,,False,True,monaco_2024
0 days 03:10:09.802000,ALB,23,0 days 00:01:19.370000,70.0,2.0,,,0 days 00:00:21.093000,0 days 00:00:37.058000,0 days 00:00:21.219000,0 days 03:09:11.536000,0 days 03:09:48.594000,0 days 03:10:09.813000,190.0,178.0,267.0,280.0,False,HARD,69.0,True,Williams,0 days 03:08:50.432000,2024-05-26 15:16:55.821,1,9.0,False,,False,True,monaco_2024
0 days 03:11:28.759000,ALB,23,0 days 00:01:18.957000,71.0,2.0,,,0 days 00:00:21.071000,0 days 00:00:37.128000,0 days 00:00:20.758000,0 days 03:10:30.884000,0 days 03:11:08.012000,0 days 03:11:28.770000,197.0,184.0,259.0,279.0,False,HARD,70.0,True,Williams,0 days 03:10:09.802000,2024-05-26 15:18:15.191,1,9.0,False,,False,True,monaco_2024
0 days 03:12:46.924000,ALB,23,0 days 00:01:18.165000,72.0,2.0,,,0 days 00:00:20.554000,0 days 00:00:36.906000,0 days 00:00:20.705000,0 days 03:11:49.324000,0 days 03:12:26.230000,0 days 03:12:46.935000,202.0,183.0,258.0,280.0,False,HARD,71.0,True,Williams,0 days 03:11:28.759000,2024-05-26 15:19:34.148,1,9.0,False,,False,True,monaco_2024
0 days 03:14:05.356000,ALB,23,0 days 00:01:18.432000,73.0,2.0,,,0 days 00:00:20.689000,0 days 00:00:36.976000,0 days 00:00:20.767000,0 days 03:13:07.624000,0 days 03:13:44.600000,0 days 03:14:05.367000,188.0,183.0,258.0,277.0,False,HARD,72.0,True,Williams,0 days 03:12:46.924000,2024-05-26 15:20:52.313,1,9.0,False,,False,True,monaco_2024
0 days 03:15:23.370000,ALB,23,0 days 00:01:18.014000,74.0,2.0,,,0 days 00:00:20.638000,0 days 00:00:36.686000,0 days 00:00:20.690000,0 days 03:14:26.005000,0 days 03:15:02.691000,0 days 03:15:23.381000,195.0,185.0,258.0,276.0,False,HARD,73.0,True,Williams,0 days 03:14:05.356000,2024-05-26 15:22:10.745,1,9.0,False,,False,True,monaco_2024
0 days 03:16:41.220000,ALB,23,0 days 00:01:17.850000,75.0,2.0,,,0 days 00:00:20.713000,0 days 00:00:36.423000,0 days 00:00:20.714000,0 days 03:15:44.094000,0 days 03:16:20.517000,0 days 03:16:41.231000,198.0,187.0,258.0,276.0,False,HARD,74.0,True,Williams,0 days 03:15:23.370000,2024-05-26 15:23:28.759,1,9.0,False,,False,True,monaco_2024
0 days 03:17:58.499000,ALB,23,0 days 00:01:17.279000,76.0,2.0,,,0 days 00:00:20.521000,0 days 00:00:36.214000,0 days 00:00:20.544000,0 days 03:17:01.752000,0 days 03:17:37.966000,0 days 03:17:58.510000,200.0,190.0,258.0,276.0,False,HARD,75.0,True,Williams,0 days 03:16:41.220000,2024-05-26 15:24:46.609,1,9.0,False,,False,True,monaco_2024
0 days 03:19:15.559000,ALB,23,0 days 00:01:17.060000,77.0,2.0,,,0 days 00:00:20.364000,0 days 00:00:36.196000,0 days 00:00:20.500000,0 days 03:18:18.874000,0 days 03:18:55.070000,0 days 03:19:15.570000,202.0,188.0,258.0,275.0,True,HARD,76.0,True,Williams,0 days 03:17:58.499000,2024-05-26 15:26:03.888,1,9.0,False,,False,True,monaco_2024
0 days 01:40:31.535000,GAS,10,0 days 00:01:28.269000,3.0,2.0,,,0 days 00:00:25.566000,0 days 00:00:40.150000,0 days 00:00:22.553000,0 days 01:39:28.888000,0 days 01:40:09.038000,0 days 01:40:31.591000,162.0,177.0,255.0,275.0,True,MEDIUM,2.0,True,Alpine,0 days 01:39:03.266000,2024-05-26 13:47:08.655,1,10.0,False,,False,True,monaco_2024
0 days 01:41:54.804000,GAS,10,0 days 00:01:23.269000,4.0,2.0,,,0 days 00:00:21.656000,0 days 00:00:39.123000,0 days 00:00:22.490000,0 days 01:40:53.247000,0 days 01:41:32.370000,0 days 01:41:54.860000,180.0,179.0,263.0,277.0,True,MEDIUM,3.0,True,Alpine,0 days 01:40:31.535000,2024-05-26 13:48:36.924,1,10.0,False,,False,True,monaco_2024
0 days 01:43:18.232000,GAS,10,0 days 00:01:23.428000,5.0,2.0,,,0 days 00:00:21.918000,0 days 00:00:39.228000,0 days 00:00:22.282000,0 days 01:42:16.778000,0 days 01:42:56.006000,0 days 01:43:18.288000,181.0,178.0,263.0,278.0,False,MEDIUM,4.0,True,Alpine,0 days 01:41:54.804000,2024-05-26 13:50:00.193,1,10.0,False,,False,True,monaco_2024
0 days 01:44:41.338000,GAS,10,0 days 00:01:23.106000,6.0,2.0,,,0 days 00:00:22.068000,0 days 00:00:38.953000,0 days 00:00:22.085000,0 days 01:43:40.356000,0 days 01:44:19.309000,0 days 01:44:41.394000,176.0,177.0,265.0,279.0,True,MEDIUM,5.0,True,Alpine,0 days 01:43:18.232000,2024-05-26 13:51:23.621,1,10.0,False,,False,True,monaco_2024
0 days 01:46:03.571000,GAS,10,0 days 00:01:22.233000,7.0,2.0,,,0 days 00:00:21.836000,0 days 00:00:38.367000,0 days 00:00:22.030000,0 days 01:45:03.230000,0 days 01:45:41.597000,0 days 01:46:03.627000,180.0,185.0,263.0,281.0,True,MEDIUM,6.0,True,Alpine,0 days 01:44:41.338000,2024-05-26 13:52:46.727,1,10.0,False,,False,True,monaco_2024
0 days 01:47:25.171000,GAS,10,0 days 00:01:21.600000,8.0,2.0,,,0 days 00:00:21.496000,0 days 00:00:38.116000,0 days 00:00:21.988000,0 days 01:46:25.123000,0 days 01:47:03.239000,0 days 01:47:25.227000,178.0,178.0,262.0,279.0,True,MEDIUM,7.0,True,Alpine,0 days 01:46:03.571000,2024-05-26 13:54:08.960,1,10.0,False,,False,True,monaco_2024
